,Text,Tag,Value,doc_id,ID,Prediction
116,① 契約締結日時点で在職している当機構ＯＢに係る情報（人数、現在の職名及び当機,,,300364835,300364835-120,
117,構における最終職名等）,,,300364835,300364835-121,
118,② 直近の事業年度における総売上高又は事業収入及び当機構との間の取引高,,,300364835,300364835-122,
119,（４）公表日,,,300364835,300364835-123,
120,契約締結日の翌日から起算して原則として７２日以内,,,300364835,300364835-124,
121,９．その他,,,300364835,300364835-125,
122,新たに「独立行政法人石油天然ガス・金属鉱物資源機構の契約に係る競争参加者資格審,,,300364835,300364835-126,
123,査に係る事務取扱要領の規定による「平成３０・３１年度一般競争参加者の資格」を得ようとす,,,300364835,300364835-127,
124,る者にあっては、機構ホームページ「入札・公募情報／入札参加の資格の取得について」,,,300364835,300364835-128,
125,http://www.jogmec.go.jp/news/bid/participation_index.html を閲覧の上、所定の期限,,,300364835,300364835-129,
126,に間に合うように所定の手続きを行うこと。,,,300364835,300364835-130,
127,以上公告する。,,,300364835,300364835-131,
0,入 札 公 告,,,300365552,300365552-1,
1,次のとおり一般競争入札に付します。,,,300365552,300365552-2,
2,令和2年1月15日,公告日,令和2年1月15日,300365552,300365552-3,
3,独立行政法人石油天然ガス・金属鉱物資源機構,,,300365552,300365552-4,
4,契約担当役 石油天然ガス開発技術本部長 江波戸 俊和,,,300365552,300365552-5,
5,１．入札に付する事項,,,300365552,300365552-6,
6,（１）購入等件名及び予定数量,,,300365552,300365552-7,
7,２０２０年度柏崎テストフィールド電力購入,入札件名,数量2020年度柏崎テストフィールド電力購入予定,300365552,300365552-8,
8,予定契約電力８６kW、予定使用電力量１８５，０４４kWh,,,300365552,300365552-9,
9,（２）需要場所,,,300365552,300365552-10,
10,新潟県柏崎市大字平井690番地,都道府県;需要場所(住所),新潟県柏崎;新潟県柏崎市大字平井690番地,300365552,300365552-11,
11,独立行政法人石油天然ガス・金属鉱物資源機構 柏崎テストフィールド,施設名,独立行政法人石油天然ガス・金属鉱物資源機構柏崎テストフィールド,300365552,300365552-12,
12,（３）購入内容,,,300365552,300365552-13,
13,購入仕様の詳細については下記３．（２）入札説明書による。,,,300365552,300365552-14,
14,（４）使用期間,,,300365552,300365552-15,
15,２０２０年４月１日から２０２１年３月３１日,調達年度;調達終了日;調達開始日,2020年4;2021年3月31日;2020年4月1日,300365552,300365552-16,
16,（５）入札方法,,,300365552,300365552-17,
17,一般競争入札,,,300365552,300365552-18,
18,入札金額は各社において設定する契約電力に対する単一の単価（ｋＷ単価、同一,,,300365552,300365552-19,
19,月においては単一のものとする。）及び使用電力量に対する単価（ｋＷｈ単価、同,,,300365552,300365552-20,
20,一月においては単一のものとする。）を記載すること（小数点以下を含むことがで,,,300365552,300365552-21,
21,きる）。,,,300365552,300365552-22,
22,落札の決定は、機構が提示する予定使用電力量の対価を入札書に記載された入札,,,300365552,300365552-23,
23,金額に従って計算した総価で行うので、当該総価を上記の単価と併せて記載するこ,,,300365552,300365552-24,
24,と。,,,300365552,300365552-25,
25,なお、落札者の決定に当たっては入札書に記載された金額に当該金額の１０パー,,,300365552,300365552-26,
26,セントに相当する額を加算した金額（当該金額に１円未満の端数があるときは、そ,,,300365552,300365552-27,
27,の端数を切り捨てた金額）をもって落札価格とするので、入札者は消費税及び地方,,,300365552,300365552-28,
28,消費税に係る課税事業者であるか免税事業者であるかを問わず、見積った価格の１,,,300365552,300365552-29,
29,１０分の１００に相当する金額を入札書に記載すること。,,,300365552,300365552-30,
30,※入札書に記載する金額の算定に当たっては、力率割引又は割増、発電費用等に,,,300365552,300365552-31,
31,係る燃料価格変動の調整額及び電気事業者による再生可能エネルギー電気の調,,,300365552,300365552-32,
32,達に関する特別措置法（平成23年法律第108号）に基づく賦課金は考慮しない,,,300365552,300365552-33,
33,こととする。,,,300365552,300365552-34,
34,２．競争に参加する者に必要な資格に関する事項,,,300365552,300365552-35,
35,下記すべての条件を満たす者について、競争に参加する資格を付与するものとする。,,,300365552,300365552-36,
36,（１）独立行政法人石油天然ガス・金属鉱物資源機構（以下「機構」という。）の「競争,,,300365552,300365552-37,
37,参加者の資格に関する公示」の「３ 競争に参加することができない者」に該当,,,300365552,300365552-38,
38,しない者であること。,,,300365552,300365552-39,
39,（２）令和01・02・03（平成31･32･33）年度競争参加資格（全省庁統一資格）の「物品,,,300365552,300365552-40,
40,の販売」において「Ａ」、「Ｂ」若しくは「Ｃ」に格付けされている者であること。,,,300365552,300365552-41,
41,当該参加資格を有していない者で、一般競争等参加者資格審査を受け、入札執行,,,300365552,300365552-42,
42,時までに当該等級に各付けされた者であること。,,,300365552,300365552-43,
43,（３）現在、国又は政府関係機関等から補助金交付の停止又は契約に係る指名停止等の,,,300365552,300365552-44,
44,行政処分を受けている期間中でないこと。,,,300365552,300365552-45,
45,（４）電気事業法（昭和39年法律第170号）第3条第1項の規定に基づき一般電気事業,,,300365552,300365552-46,
46,者としての許可を得ている者又は同法第16条の2第1項の規定に基づき特定規模,,,300365552,300365552-47,
47,電気事業者としての届出を行っている者であること。,,,300365552,300365552-48,
48,（５）省 CO2 化の要素を考慮する観点から、入札説明書に記載する基準により「裾切り,,,300365552,300365552-49,
49,方式」を実施し条件を満たす者であること。,,,300365552,300365552-50,
50,（６）下記３.（２）による入札説明書の交付を受けた者,,,300365552,300365552-51,
51,３．契約条項を示す場所等,,,300365552,300365552-52,
52,（１）契約条項を示す場所及び問い合わせ先,,,300365552,300365552-53,
53,〒261-0025千葉県千葉市美浜区浜田一丁目2番2号,質問箇所所属/担当者,〒261-0025千葉県千葉市美浜区浜田一丁目2番2号独立行政法人石油天然ガス・金属鉱物資源機構石油天然ガス開発技術本部管理・研修部管理課(担当:太田、瀬沼),300365552,300365552-54,
54,独立行政法人石油天然ガス・金属鉱物資源機構,,,300365552,300365552-55,
55,石油天然ガス開発技術本部 管理・研修部 管理課（担当：太田、瀬沼）,,,300365552,300365552-56,
56,Tel:043-276-4300 E-mail:trc-nyuusatsu30@jogmec.go.jp,質問箇所TEL/FAX,Tel:043-276-4300,300365552,300365552-57,
57,（２）入札説明書の交付方法,,,300365552,300365552-58,
58,入札参加希望者に、上記３．（１）において本公告の日から令和2年2月4日までの間、電子メール又は手交にて交付する（交付時間：平日の10:00～12:30、13:30～17:00)。,仕様書交付期限,令和2年2月4日まで,300365552,300365552-59,
59,（３）一般競争入札参加申請書の提出期限,,,300365552,300365552-62,
60,令和2年2月17日（月）15時00分,入札書締切日時;資格申請締切日時,令和2年2月17日(月)15時00;令和2年2月17日(月)15時00分,300365552,300365552-63,
61,提出方法：入札説明書による,,,300365552,300365552-64,
62,（４）入札説明会の開催の有無 無,,,300365552,300365552-65,
63,４．入札及び開札の日時及び場所,,,300365552,300365552-66,
64,令和2年2月20日（木）10時30分,開札日時,令和2年2月20日(木)10時30分,300365552,300365552-67,
65,〒261-0025千葉県千葉市美浜区浜田一丁目2番2号,開札場所,〒261-0025千葉県千葉市美浜区浜田一丁目2番2号独立行政法人石油天然ガス・金属鉱物資源機構技術センター,300365552,300365552-68,
